source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,gross_to_net_reduction_final,cogs_final,gross_profit_final,gross_margin_pct_final,corrected_profitability_scope_status,presentation_type_corrected,catalog_finding_class,final_audit_priority,maximum_priority_score,finding_count,distinct_finding_type_count,finding_codes,recommended_actions,priority_queue_rank
1287,1303,"1.06 Coffee, Cocoa, Panela, Butter",Chocolisto 300 gr,495.38,492.98,2.3999999999999773,287.06,205.92,41.770457219359805,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,48.082352941176474,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",849
316,332,1.12 Frozen Products,Pan Pa Ya Pandebonos Rellenos 9.5oz,1771.44,1769.14,2.2999999999999545,1182.48,586.66,33.16074476864465,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,48.035294117647055,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",850
1281,1297,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Cafe Buendia Descafeinado 3.52 oz,811.15,808.9,2.25,525.51,283.39,35.03399678575844,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.94117647058823,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",851
114,130,2. Restaurant,Ensalada - Salad,98.78,96.53,2.25,22.44,74.09,76.75334093028074,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,47.94117647058823,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",852
839,855,1.25 Sweets & Candies,Bimbo Mini Mantecadas - 2.20 oz Unit,46.19,43.94,2.25,28.83,15.11,34.38780154756486,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,47.94117647058823,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",853
1919,1935,1.11 Fresh Products,Tomatillos / Green Tomato Kg,2577.73,2575.59,2.1399999999998727,1362.54,1213.05,47.09794648993046,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,47.8,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",854
547,563,1.03 Beverages,Grace Coconut Water - 500 ML,123.25,121.12,2.1299999999999955,77.43,43.69,36.07166446499339,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,47.752941176470586,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",855
1710,1726,1.14 Herbal Teas,La Fiesta Flor de Jamaica 8oz,5985.0,5982.9,2.100000000000364,3887.4,2095.5,35.02482073910645,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",856
1149,1165,1.23 Sauces,La Costena Mole Rojo 9 oz,810.84,808.74,2.1000000000000227,515.04,293.7,36.31575042658951,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.65882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",857
1264,1280,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Classic Buen Dia 3.5oz,3517.36,3515.26,2.099999999999909,2269.85,1245.41,35.42867383920393,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.61176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",858
791,807,1.25 Sweets & Candies,De La Rosa Pulparindo Extra Spicy 280g / 10oz UNIT,97.8,97.8,0.0,54.78,43.02,43.9877300613497,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,actionable_review_candidate,medium,47.592592592592595,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",859
959,975,1.05 Chips & Snacks,Doritos Dinamita Flamin' Hot - 220 Gr,575.2,573.13,2.07000000000005,385.92,187.21,32.66449147662834,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.56470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",860
1432,1448,1.04 Can Products,La Costena Whole Pickled  Jalapeno - 737 Gr - 26oz,826.62,824.62,2.0,396.06,428.56,51.9706046421382,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",861
647,663,1.25 Sweets & Candies,Colombina Guava Spread 600g,796.86,794.86,2.0,525.54,269.32,33.882696323880936,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",862
1448,1464,1.04 Can Products,La Costena Chipotle Peppers Adobo 6.55 oz,440.02,438.02,2.0,275.38,162.64,37.13072462444637,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,47.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",863
1773,1789,1.28 Grains,Verde Valle Frijol Pinto 1lb,323.46,321.46,2.0,179.28,142.18,44.22945312013937,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,47.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",864
1963,1979,1.15 Instant Powder,Gelatina Madrugada Pineapple 2.99 oz/ 85g,17.91,15.91,2.0,9.45,6.46,40.60339409176618,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,47.423529411764704,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",865
501,517,1.03 Beverages,Jarritos Mango 1.5 LT,299.25,297.26,1.990000000000009,192.0,105.26,35.41007871896657,validated_consistent_positive_sales_positive_cogs,volume_based,informational_family_variant,medium,47.258823529411764,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",866
1026,1042,1.05 Chips & Snacks,Totis Donita Con Chile y Limon 24 / 50 Gr,95.68,95.68,0.0,46.72,48.96,51.17056856187291,validated_consistent_positive_sales_positive_cogs,explicit_multipack,actionable_review_candidate,medium,47.22222222222222,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",867
594,610,1.03 Beverages,Ole Cocktail  - Non Alcoholic Pineapple,31.92,29.93,1.990000000000002,12.4,17.53,58.56999665887071,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,47.188235294117646,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",868
91,107,2. Restaurant,Fresh Bocado Salsa Habanero,359.4,357.41,1.9899999999999523,97.2,260.21,72.80434235192075,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,47.141176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",869
1112,1128,1.10 Dairy,Rumba Cheese Quesillo Doble Crema Kg,1849.3,1847.36,1.9400000000000546,1146.89,700.47,37.9173523298112,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,47.0,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",870
287,303,4.Bakery,160 Corn Baked Bread Biscuit and Cheese,7.5,5.62,1.88,3.85,1.77,31.494661921708182,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,46.95294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",871
343,359,1.12 Frozen Products,Incas Food Choclo Entero Frozen 2lb / 910g,611.0,609.15,1.8500000000000227,403.36,205.79,33.783140441598945,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.90588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",872
334,350,1.12 Frozen Products,Fresh Bocado Mango Pulp 64oz,725.6,723.8,1.8000000000000682,450.02,273.78,37.82536612323846,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,46.858823529411765,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",873
968,984,1.05 Chips & Snacks,Yupi Papa Mayonesa Rizadas Familiar 115g,455.24,453.44,1.8000000000000114,267.52,185.92,41.00211714890614,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.694117647058825,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",874
979,995,1.05 Chips & Snacks,Yupi Papa Limon Rizadas Familiar 115 gr,377.37,375.57,1.8000000000000114,221.76,153.81,40.95375029954469,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.694117647058825,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",875
361,377,1.12 Frozen Products,Fresh Bocado Passion Fruit With Seeds 14oz,307.56,305.76,1.8000000000000114,182.17,123.59,40.420591313448455,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.694117647058825,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",876
237,253,4.Bakery,160 Tequeno Nutella X 3,305.49,303.69,1.8000000000000114,153.0,150.69,49.61967796107873,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,medium,46.694117647058825,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",877
391,407,1.12 Frozen Products,Freddo Galletitas Pepas Dulce de Membrillo  140gr,44.95,44.95,0.0,34.8,10.15,22.58064516129032,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.69230769230769,1,1,LOW_MARGIN,Review price-cost relationship and whether discounts compressed the observed margin.,878
180,196,4.Bakery,160 Empanada Criolla Champinones y Queso,2046.99,2045.19,1.7999999999999545,1097.37,947.82,46.34386047262113,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,46.529411764705884,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",879
176,192,4.Bakery,160 Empanada Criolla Choriqueso,2246.91,2245.16,1.75,1203.99,1041.17,46.37397780113668,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,46.41176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",880
1729,1745,1.14 Herbal Teas,Yerba Mate Rosamonte Organica Zipper - 250 Gr,181.74,179.99,1.75,106.08,73.91,41.06339241068948,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.41176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",881
824,840,1.25 Sweets & Candies,Bimbo Mini Mantecadas - 2.20 oz,54.25,52.5,1.75,32.24,20.26,38.59047619047619,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,46.41176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",882
1550,1566,1.22 Refrigerated,UMS Chorizo Cerdo 600g,3618.87,3617.17,1.699999999999818,2012.85,1604.32,44.35290572464108,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.247058823529414,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",883
637,653,1.25 Sweets & Candies,La Molienda Japanese Peanut Paketon 180g/ 6.3 oz,1009.25,1007.59,1.6599999999999682,598.21,409.38,40.62962117527962,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,46.15294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",884
1910,1926,1.08 Brines,Sabor Mineiro Pimienta Malagueta 24/ 12oz/ 300g,89.94,89.94,0.0,57.42,32.52,36.1574382921948,validated_consistent_positive_sales_positive_cogs,explicit_multipack,actionable_review_candidate,medium,46.111111111111114,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",885
1069,1085,1.26 Tortillas,"Romero White Tortilla Mini 4.5"" 30oz",1855.62,1853.97,1.6499999999998636,1203.28,650.69,35.097115918812065,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.05882352941177,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",886
1761,1777,1.28 Grains,Goya Maiz Trillado Blanco 397g,464.75,463.12,1.6299999999999955,287.43,175.69,37.93617205044049,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,46.01176470588236,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",887
1637,1653,1.09 Cookies & Crackers,Noel Festival Limon 403g,1020.13,1018.53,1.6000000000000227,677.51,341.02,33.48158620757366,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.964705882352945,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",888
1857,1873,1.18 Pasta-Soups,Maruchan Chili Piquin with Shrimp  2.25oz,411.93,410.34,1.5900000000000318,221.49,188.85,46.0228103523907,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.91764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",889
1586,1602,1.13 Flours,Maizena Bunuelos 300g,434.0,432.44,1.5600000000000023,264.88,167.56,38.74757191749145,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.87058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",890
1952,1968,1.15 Instant Powder,Zuko Family PK Tamarindo - 14.1 oz,89.9,89.9,0.0,57.9,32.0,35.595105672969964,validated_consistent_positive_sales_positive_cogs,pack_or_case_count_unresolved,actionable_review_candidate,medium,45.74074074074074,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",891
1066,1082,1.26 Tortillas,Romero Yellow Corn Tortilla KS 6.5'' 40oz / 30ct,2659.67,2658.17,1.5,1684.28,973.89,36.63761158992841,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",892
213,229,4.Bakery,Aborrajado Unit,1160.12,1158.62,1.5,690.64,467.98,40.391154994735125,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,medium,45.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",893
1588,1604,1.13 Flours,Pinduca Pao deQueijo Mix 1 Kg,395.34,393.84,1.5,254.76,139.08,35.31383302864108,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",894
1119,1135,1.10 Dairy,Rumba Queso Duro Blando Kg,385.99,384.49,1.5,257.25,127.24,33.093188379411686,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,45.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",895
1671,1687,1.09 Cookies & Crackers,Chiky Vanilla Cookies 480g bag,119.8,118.3,1.5,78.0,40.3,34.065934065934066,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",896
478,494,1.03 Beverages,Frescolita Lata -  330 ml UNIT,408.36,406.87,1.490000000000009,282.08,124.79,30.67073020866616,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,medium,45.54117647058824,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",897
1075,1091,1.26 Tortillas,Romero Sopes 12ct 20oz,804.75,803.3,1.4500000000000455,526.14,277.16,34.50267645960414,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.49411764705882,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",898
122,138,2. Restaurant,Delivery Fee,40.0,40.0,0.0,40.0,0.0,0.0,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,actionable_review_candidate,medium,45.46153846153846,2,2,CATALOG_ACTIONABLE | LOW_MARGIN,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",899
935,951,1.05 Chips & Snacks,La Visita Chicharrones 3oz,973.7,972.26,1.4400000000000546,635.39,336.87,34.64813938658384,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,45.44705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",900
1262,1278,"1.06 Coffee, Cocoa, Panela, Butter",Fresh Bocado Panela Fraccionada 8U 908 g,4270.89,4269.49,1.4000000000005457,2587.37,1682.12,39.39861669660779,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.4,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",901
312,328,1.12 Frozen Products,Dona Emilia Arracacha,2084.51,2083.11,1.400000000000091,1272.46,810.65,38.91537172784923,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,45.32941176470588,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",902
322,338,1.12 Frozen Products,Fresh Bocado Soursop Pulp 14oz,1432.95,1431.55,1.400000000000091,742.1,689.45,48.161084139569006,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,45.32941176470588,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",903
2036,2052,1.27 Utensils,Su Hogar Chocolatera 2L,489.65,488.25,1.3999999999999773,307.15,181.1,37.09165386584741,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,45.21176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",904
1170,1186,1.23 Sauces,Alacena Mayonesa 13.5oz,433.69,432.29,1.3999999999999773,274.97,157.32,36.392236692960736,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.21176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",905
1171,1187,1.23 Sauces,Alacena Tari Crema de Aji 14.11oz,433.69,432.29,1.3999999999999773,274.97,157.32,36.392236692960736,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.21176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",906
559,575,1.03 Beverages,Postobon Apple Can - 10.5 Oz,99.5,98.11,1.3900000000000006,55.0,43.11,43.94047497706656,validated_consistent_positive_sales_positive_cogs,volume_based,informational_family_variant,medium,45.11764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",907
475,491,1.03 Beverages,Jarritos Fruit Punch 12.5oz UNIT,425.79,424.42,1.3700000000000045,263.34,161.08,37.95297111351963,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,medium,45.07058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",908
1572,1588,1.13 Flours,PAN Harina Dulce 500 g,2050.03,2048.68,1.3500000000003638,1385.7,662.98,32.361325341195304,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,45.023529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",909
1609,1625,1.13 Flours,Maizena Atole Sabor Fresa 45 g / 1.5oz,85.41,85.41,0.0,54.99,30.42,35.61643835616439,validated_consistent_positive_sales_positive_cogs,weight_based,actionable_review_candidate,medium,45.0,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",910
1180,1196,1.23 Sauces,Sibarita Panquita 250g / 8.82oz,336.75,335.4,1.3500000000000227,211.5,123.9,36.940966010733455,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.976470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",911
53,69,2. Restaurant,Chicharron de Harina 130 gr,2308.5,2307.2,1.300000000000182,1026.0,1281.2,55.53051317614425,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.90588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",912
1272,1288,"1.06 Coffee, Cocoa, Panela, Butter",Luker Tradicional Amargo 8.75oz,1571.79,1570.49,1.2999999999999545,974.05,596.44,37.97795592458405,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.83529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",913
1137,1153,1.23 Sauces,Valentina Salsa Roja 12oz,1524.32,1523.03,1.2899999999999636,969.6,553.43,36.33743261787357,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,low,44.78823529411765,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",914
627,643,1.25 Sweets & Candies,Su Sabor Bocadillo Velenito 17.6 oz,1935.3,1934.02,1.2799999999999727,963.98,970.04,50.156668493604,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.741176470588236,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",915
1764,1780,1.28 Grains,Quaker Frescavena Strawberry - 11.11 oz,449.64,448.39,1.25,290.16,158.23,35.28847654943241,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.64705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",916
1730,1746,1.14 Herbal Teas,Tea Madrugada Hibiscus 0.35 oz,179.28,178.03,1.25,104.4,73.63,41.35819805650733,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,low,44.64705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",917
104,120,2. Restaurant,Queso extra,171.25,170.0,1.25,68.5,101.5,59.70588235294117,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,low,44.64705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",918
659,675,1.25 Sweets & Candies,La Molienda Japanese Peanut Paketon - 150 Grs,607.21,605.97,1.240000000000009,297.84,308.13,50.84905193326402,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,low,44.529411764705884,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",919
1261,1277,"1.06 Coffee, Cocoa, Panela, Butter",Corona Chocolate 500 gr Tradicional,4724.06,4722.86,1.2000000000007276,2584.52,2138.34,45.27637914314632,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.45882352941177,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",920
1954,1970,1.15 Instant Powder,Zuko Family PK Mango - 14.1 oz,80.91,80.91,0.0,52.11,28.8,35.595105672969964,validated_consistent_positive_sales_positive_cogs,pack_or_case_count_unresolved,actionable_review_candidate,low,44.44444444444444,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",921
643,659,1.25 Sweets & Candies,Las Sevillanas Glorias 21 oz UNIT,919.49,918.29,1.2000000000000455,556.92,361.37,39.35249213211513,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,informational_family_variant,low,44.38823529411765,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",922
1862,1878,1.18 Pasta-Soups,Maruchan Chicken Spicy 2.25 oz,312.43,311.23,1.1999999999999886,167.99,143.24,46.02384088937442,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.294117647058826,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",923
2007,2023,1.16 Miscelanea,Zote White Soap 400g,630.42,629.22,1.1999999999999318,387.1,242.12,38.479387177775656,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.2,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",924
455,471,1.03 Beverages,Postobon Hit Blackberry Juice Drink - 1 LT,581.03,579.83,1.1999999999999318,340.47,239.36,41.28106513978235,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,low,44.2,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",925
327,343,1.12 Frozen Products,Arepaisano Cassava Arepa x  4,1140.51,1139.36,1.150000000000091,744.51,394.85,34.655420586996215,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,low,44.12941176470588,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",926
523,539,1.03 Beverages,Electrolit Suero Hidratante  Fresa 625 g,187.66,186.54,1.1200000000000045,90.95,95.59,51.24370108287767,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,44.035294117647055,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",927
1920,1936,1.11 Fresh Products,Nopales / Cactus KG,1942.44,1941.33,1.1100000000001273,720.48,1220.85,62.887298913631376,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,low,43.98823529411764,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",928
1336,1352,1.07 Condiments & Spices,Laurel ( Bay Leaf ) 50g,652.63,651.52,1.1100000000000136,259.77,391.75,60.12862229862476,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,43.94117647058823,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",929
1692,1708,1.19 Peppers,Chile Guajillo con Cola 250 Gr 250 Gr,1956.22,1955.12,1.1000000000001364,925.6,1029.52,52.65763738287165,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,43.89411764705882,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",930
636,652,1.25 Sweets & Candies,Nestle La Lechera Bolsa 420 Gr,1011.08,1009.98,1.1000000000000227,639.4,370.58,36.6918156795184,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,43.82352941176471,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",931
1453,1469,1.04 Can Products,Carey Mexican Hominy 99 oz,351.68,350.58,1.1000000000000227,224.96,125.62,35.83204974613498,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,43.82352941176471,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",932
1703,1719,1.19 Peppers,Chile Guajillo sin cola 250g,329.7,328.6,1.099999999999966,118.5,210.1,63.93791844187461,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,low,43.705882352941174,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",933
192,208,4.Bakery,Bunuelo Unidad Panaderia,1677.5,1676.4,1.099999999999909,768.6,907.8,54.15175375805297,validated_consistent_positive_sales_positive_cogs,explicit_single_unit,no_catalog_finding,low,43.65882352941176,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",934
