source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
330,346,1.12 Frozen Products,Fresh Bocado Blackberry Pulp 64oz,1024.59,1022.09,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.4999999999998863,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.52941176470588,48.41176470588235,medium,2,1048
1991,2007,Uncategorized,Manual Transaction,0.0,-2.49,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.49,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.411764705882355,48.36470588235294,medium,2,1049
787,803,1.25 Sweets & Candies,Nestle Savoy Cri Cri 27 g / .95 oz X12,115.96,101.46,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,101.46,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",33.33333333333333,48.33333333333333,medium,2,1050
1469,1485,1.04 Can Products,Su Sabor Mazamorra en lata 580g,165.9,163.45,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.450000000000017,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.23529411764706,48.294117647058826,medium,2,1051
1943,1959,1.15 Instant Powder,Leche Entera Nido Kinder en Polvo 360 Gr,171.43,168.98,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.450000000000017,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.23529411764706,48.294117647058826,medium,2,1052
300,316,1.12 Frozen Products,Dona Emilia Ajiaco,3896.75,3894.35,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.400000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.0,48.2,medium,2,1053
419,435,1.03 Beverages,Topo Chico Mineral Water 355ml UNIT,1547.73,1545.33,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.400000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",33.0,48.2,medium,2,1054
480,496,1.03 Beverages,Fanta Orange Soda Glass-  355 ml - T,406.98,404.58,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.400000000000034,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.82352941176471,48.129411764705885,medium,2,1055
1287,1303,"1.06 Coffee, Cocoa, Panela, Butter",Chocolisto 300 gr,495.38,492.98,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.3999999999999773,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.70588235294118,48.082352941176474,medium,2,1056
316,332,1.12 Frozen Products,Pan Pa Ya Pandebonos Rellenos 9.5oz,1771.44,1769.14,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.2999999999999545,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.588235294117645,48.035294117647055,medium,2,1057
790,806,1.25 Sweets & Candies,Sonrics Rockaleta X20,98.75,98.75,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,98.75,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",32.407407407407405,47.96296296296296,medium,2,1058
114,130,2. Restaurant,Ensalada - Salad,98.78,96.53,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.35294117647059,47.94117647058823,medium,2,1059
839,855,1.25 Sweets & Candies,Bimbo Mini Mantecadas - 2.20 oz Unit,46.19,43.94,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.35294117647059,47.94117647058823,medium,2,1060
1281,1297,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Cafe Buendia Descafeinado 3.52 oz,811.15,808.9,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.25,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.35294117647059,47.94117647058823,medium,2,1061
834,850,1.25 Sweets & Candies,Las Negras Torta de Café 1350 Gr UNIT,60.75,45.91,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,45.91,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,32.30769230769231,47.92307692307692,medium,2,1062
1990,2006,Uncategorized,Manual Transaction,0.0,-2.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.2,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.11764705882353,47.84705882352941,medium,2,1063
1919,1935,1.11 Fresh Products,Tomatillos / Green Tomato Kg,2577.73,2575.59,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.1399999999998727,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",32.0,47.8,medium,2,1064
547,563,1.03 Beverages,Grace Coconut Water - 500 ML,123.25,121.12,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.1299999999999955,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.88235294117647,47.752941176470586,medium,2,1065
1710,1726,1.14 Herbal Teas,La Fiesta Flor de Jamaica 8oz,5985.0,5982.9,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.100000000000364,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.76470588235294,47.705882352941174,medium,2,1066
1149,1165,1.23 Sauces,La Costena Mole Rojo 9 oz,810.84,808.74,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.1000000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.647058823529413,47.65882352941176,medium,2,1067
1264,1280,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Classic Buen Dia 3.5oz,3517.36,3515.26,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.099999999999909,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.529411764705884,47.61176470588235,medium,2,1068
791,807,1.25 Sweets & Candies,De La Rosa Pulparindo Extra Spicy 280g / 10oz UNIT,97.8,97.8,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,97.8,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",31.48148148148148,47.592592592592595,medium,2,1069
959,975,1.05 Chips & Snacks,Doritos Dinamita Flamin' Hot - 220 Gr,575.2,573.13,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.07000000000005,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.411764705882355,47.56470588235294,medium,2,1070
647,663,1.25 Sweets & Candies,Colombina Guava Spread 600g,796.86,794.86,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.058823529411768,47.423529411764704,medium,2,1071
1432,1448,1.04 Can Products,La Costena Whole Pickled  Jalapeno - 737 Gr - 26oz,826.62,824.62,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.058823529411768,47.423529411764704,medium,2,1072
1448,1464,1.04 Can Products,La Costena Chipotle Peppers Adobo 6.55 oz,440.02,438.02,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.058823529411768,47.423529411764704,medium,2,1073
1773,1789,1.28 Grains,Verde Valle Frijol Pinto 1lb,323.46,321.46,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.058823529411768,47.423529411764704,medium,2,1074
1963,1979,1.15 Instant Powder,Gelatina Madrugada Pineapple 2.99 oz/ 85g,17.91,15.91,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,2.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",31.058823529411768,47.423529411764704,medium,2,1075
835,851,1.25 Sweets & Candies,Reserva Minas Doce Cidra Ralada  640g,64.95,45.45,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,45.45,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,30.76923076923077,47.30769230769231,medium,2,1076
501,517,1.03 Beverages,Jarritos Mango 1.5 LT,299.25,297.26,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.990000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.64705882352941,47.258823529411764,medium,2,1077
1973,1989,Uncategorized,Las Sevillanas Glorias 21 oz Las Sevillanas Glorias unit,401.98,399.99,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.990000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.64705882352941,47.258823529411764,medium,2,1078
1026,1042,1.05 Chips & Snacks,Totis Donita Con Chile y Limon 24 / 50 Gr,95.68,95.68,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,95.68,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",30.555555555555557,47.22222222222222,medium,2,1079
594,610,1.03 Beverages,Ole Cocktail  - Non Alcoholic Pineapple,31.92,29.93,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.990000000000002,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.470588235294116,47.188235294117646,medium,2,1080
91,107,2. Restaurant,Fresh Bocado Salsa Habanero,359.4,357.41,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.9899999999999523,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.352941176470587,47.141176470588235,medium,2,1081
822,838,1.25 Sweets & Candies,Las Negras Torta de Café 1350 g unit 90g,56.81,54.85,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.9600000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.176470588235293,47.07058823529412,medium,2,1082
847,863,1.25 Sweets & Candies,Las Negras Torta de Naranja con semillas de amapola y miel 1200 g Unit 80g,35.88,33.92,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.9600000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.176470588235293,47.07058823529412,medium,2,1083
1112,1128,1.10 Dairy,Rumba Cheese Quesillo Doble Crema Kg,1849.3,1847.36,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.9400000000000546,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",30.0,47.0,medium,2,1084
287,303,4.Bakery,160 Corn Baked Bread Biscuit and Cheese,7.5,5.62,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.88,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.88235294117647,46.95294117647059,medium,2,1085
343,359,1.12 Frozen Products,Incas Food Choclo Entero Frozen 2lb / 910g,611.0,609.15,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8500000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.764705882352942,46.90588235294118,medium,2,1086
334,350,1.12 Frozen Products,Fresh Bocado Mango Pulp 64oz,725.6,723.8,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000682,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.64705882352941,46.858823529411765,medium,2,1087
795,811,1.25 Sweets & Candies,Duvalin Fresa Vainilla BOX,90.67,90.67,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,90.67,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",29.629629629629626,46.85185185185185,medium,2,1088
237,253,4.Bakery,160 Tequeno Nutella X 3,305.49,303.69,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1089
242,258,4.Bakery,160 Empanada criolla pollo y queso,198.0,196.2,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1090
361,377,1.12 Frozen Products,Fresh Bocado Passion Fruit With Seeds 14oz,307.56,305.76,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1091
968,984,1.05 Chips & Snacks,Yupi Papa Mayonesa Rizadas Familiar 115g,455.24,453.44,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1092
979,995,1.05 Chips & Snacks,Yupi Papa Limon Rizadas Familiar 115 gr,377.37,375.57,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1093
1524,1540,3.Coffee160,Oatmeal Frappe,137.77,135.97,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.8000000000000114,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",29.235294117647058,46.694117647058825,medium,2,1094
391,407,1.12 Frozen Products,Freddo Galletitas Pepas Dulce de Membrillo  140gr,44.95,44.95,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,44.95,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,29.230769230769234,46.69230769230769,medium,2,1095
180,196,4.Bakery,160 Empanada Criolla Champinones y Queso,2046.99,2045.19,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.7999999999999545,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.823529411764703,46.529411764705884,medium,2,1096
115,131,2. Restaurant,Delivery fee,90.0,90.0,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,90.0,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",28.703703703703702,46.48148148148148,medium,2,1097
131,147,2. Restaurant,Platano con Queso,10.5,8.75,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.52941176470588,46.41176470588235,medium,2,1098
176,192,4.Bakery,160 Empanada Criolla Choriqueso,2246.91,2245.16,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.52941176470588,46.41176470588235,medium,2,1099
824,840,1.25 Sweets & Candies,Bimbo Mini Mantecadas - 2.20 oz,54.25,52.5,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.52941176470588,46.41176470588235,medium,2,1100
1729,1745,1.14 Herbal Teas,Yerba Mate Rosamonte Organica Zipper - 250 Gr,181.74,179.99,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.75,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.52941176470588,46.41176470588235,medium,2,1101
672,688,1.25 Sweets & Candies,Marinela Gansitos - 50 Gr UNIT,514.44,512.73,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.7100000000000364,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.235294117647058,46.294117647058826,medium,2,1102
1550,1566,1.22 Refrigerated,UMS Chorizo Cerdo 600g,3618.87,3617.17,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.699999999999818,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.11764705882353,46.247058823529414,medium,2,1103
85,101,2. Restaurant,Delivery fee,520.0,518.31,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6900000000000546,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",28.000000000000004,46.2,medium,2,1104
637,653,1.25 Sweets & Candies,La Molienda Japanese Peanut Paketon 180g/ 6.3 oz,1009.25,1007.59,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6599999999999682,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.88235294117647,46.15294117647059,medium,2,1105
1910,1926,1.08 Brines,Sabor Mineiro Pimienta Malagueta 24/ 12oz/ 300g,89.94,89.94,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,89.94,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",27.77777777777778,46.111111111111114,medium,2,1106
1527,1543,3.Coffee160,Mint Lemonade,126.27,124.62,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6499999999999915,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.764705882352942,46.10588235294118,medium,2,1107
120,136,2. Restaurant,Empanada Cheese and Potato 15 pck,47.97,40.97,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,40.97,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,27.692307692307693,46.07692307692308,medium,2,1108
1069,1085,1.26 Tortillas,"Romero White Tortilla Mini 4.5"" 30oz",1855.62,1853.97,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6499999999998636,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.647058823529413,46.05882352941177,medium,2,1109
1761,1777,1.28 Grains,Goya Maiz Trillado Blanco 397g,464.75,463.12,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6299999999999955,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.52941176470588,46.01176470588236,medium,2,1110
1637,1653,1.09 Cookies & Crackers,Noel Festival Limon 403g,1020.13,1018.53,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.6000000000000227,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.41176470588235,45.964705882352945,medium,2,1111
1857,1873,1.18 Pasta-Soups,Maruchan Chili Piquin with Shrimp  2.25oz,411.93,410.34,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5900000000000318,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.294117647058826,45.91764705882353,medium,2,1112
1586,1602,1.13 Flours,Maizena Bunuelos 300g,434.0,432.44,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5600000000000023,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",27.176470588235297,45.87058823529412,medium,2,1113
1952,1968,1.15 Instant Powder,Zuko Family PK Tamarindo - 14.1 oz,89.9,89.9,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,89.9,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",26.851851851851855,45.74074074074074,medium,2,1114
213,229,4.Bakery,Aborrajado Unit,1160.12,1158.62,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1115
639,655,1.25 Sweets & Candies,Jet Chocolatina - 264 Gr X24,1004.33,1002.83,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1116
1066,1082,1.26 Tortillas,Romero Yellow Corn Tortilla KS 6.5'' 40oz / 30ct,2659.67,2658.17,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1117
1119,1135,1.10 Dairy,Rumba Queso Duro Blando Kg,385.99,384.49,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1118
1588,1604,1.13 Flours,Pinduca Pao deQueijo Mix 1 Kg,395.34,393.84,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1119
1671,1687,1.09 Cookies & Crackers,Chiky Vanilla Cookies 480g bag,119.8,118.3,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.764705882352942,45.705882352941174,medium,2,1120
478,494,1.03 Beverages,Frescolita Lata -  330 ml UNIT,408.36,406.87,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.490000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.35294117647059,45.54117647058824,medium,2,1121
1075,1091,1.26 Tortillas,Romero Sopes 12ct 20oz,804.75,803.3,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.4500000000000455,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.235294117647058,45.49411764705882,medium,2,1122
122,138,2. Restaurant,Delivery Fee,40.0,40.0,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,40.0,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,26.153846153846157,45.46153846153846,medium,2,1123
935,951,1.05 Chips & Snacks,La Visita Chicharrones 3oz,973.7,972.26,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.4400000000000546,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.11764705882353,45.44705882352941,medium,2,1124
1262,1278,"1.06 Coffee, Cocoa, Panela, Butter",Fresh Bocado Panela Fraccionada 8U 908 g,4270.89,4269.49,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.4000000000005457,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",26.0,45.4,medium,2,1125
567,583,1.03 Beverages,Topo Chico Mineral Water Glass 750 ML - T Box X12,86.99,86.99,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,86.99,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",25.925925925925924,45.37037037037037,medium,2,1126
312,328,1.12 Frozen Products,Dona Emilia Arracacha,2084.51,2083.11,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.400000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.823529411764707,45.32941176470588,medium,2,1127
322,338,1.12 Frozen Products,Fresh Bocado Soursop Pulp 14oz,1432.95,1431.55,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.400000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.823529411764707,45.32941176470588,medium,2,1128
1170,1186,1.23 Sauces,Alacena Mayonesa 13.5oz,433.69,432.29,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3999999999999773,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.529411764705884,45.21176470588235,medium,2,1129
1171,1187,1.23 Sauces,Alacena Tari Crema de Aji 14.11oz,433.69,432.29,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3999999999999773,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.529411764705884,45.21176470588235,medium,2,1130
2036,2052,1.27 Utensils,Su Hogar Chocolatera 2L,489.65,488.25,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3999999999999773,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.529411764705884,45.21176470588235,medium,2,1131
559,575,1.03 Beverages,Postobon Apple Can - 10.5 Oz,99.5,98.11,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3900000000000006,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.294117647058822,45.11764705882353,medium,2,1132
475,491,1.03 Beverages,Jarritos Fruit Punch 12.5oz UNIT,425.79,424.42,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3700000000000045,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.176470588235293,45.07058823529412,medium,2,1133
1572,1588,1.13 Flours,PAN Harina Dulce 500 g,2050.03,2048.68,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,1.3500000000003638,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",25.058823529411768,45.023529411764706,medium,2,1134
1609,1625,1.13 Flours,Maizena Atole Sabor Fresa 45 g / 1.5oz,85.41,85.41,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,85.41,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",25.0,45.0,medium,2,1135
